IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.154.107,8443,8443,true,SIN,Asia Pacific,Singapore,179,7.24
8.219.90.196,2087,2087,true,SIN,Asia Pacific,Singapore,108,7.24
8.219.238.145,2087,2087,true,SIN,Asia Pacific,Singapore,170,7.24
47.236.76.199,80,80,false,SIN,Asia Pacific,Singapore,11,7.24
8.222.154.227,2053,2053,true,SIN,Asia Pacific,Singapore,53,7.24
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,7.24
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,86,7.24
8.218.105.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,7.24
8.219.228.186,80,80,false,SIN,Asia Pacific,Singapore,53,7.24
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,277,7.24
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,392,7.23
8.222.244.123,2083,2083,true,SIN,Asia Pacific,Singapore,67,7.23
8.218.110.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.23
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,7.23
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,22,7.23
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.23
8.219.215.12,2095,2095,false,SIN,Asia Pacific,Singapore,72,7.22
8.219.161.129,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.22
8.222.137.178,2087,2087,true,SIN,Asia Pacific,Singapore,142,7.22
8.219.253.18,2087,2087,true,SIN,Asia Pacific,Singapore,120,7.22
47.245.82.78,8880,8880,false,SIN,Asia Pacific,Singapore,25,7.22
47.236.171.112,2095,2095,false,SIN,Asia Pacific,Singapore,27,7.22
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,31,7.22
47.236.163.95,2096,2096,true,SIN,Asia Pacific,Singapore,144,7.22
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,22,7.21
8.219.248.170,2095,2095,false,SIN,Asia Pacific,Singapore,34,7.21
8.222.130.137,2096,2096,true,SIN,Asia Pacific,Singapore,82,7.21
8.222.160.176,80,80,false,SIN,Asia Pacific,Singapore,17,7.21
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,3,7.20
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,7.20
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.20
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,71,7.20
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.20
8.222.138.175,2083,2083,true,SIN,Asia Pacific,Singapore,80,7.19
8.219.240.160,2095,2095,false,SIN,Asia Pacific,Singapore,17,7.19
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,135,7.19
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,23,7.19
47.245.82.78,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.19
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,24,7.19
8.219.106.15,2087,2087,true,SIN,Asia Pacific,Singapore,132,7.19
8.219.185.191,2086,2086,false,SIN,Asia Pacific,Singapore,76,7.19
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,44,7.19
8.222.147.203,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.18
8.222.202.163,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.18
47.236.144.48,2053,2053,true,SIN,Asia Pacific,Singapore,104,7.18
8.219.195.47,2053,2053,true,SIN,Asia Pacific,Singapore,118,7.18
8.219.248.170,80,80,false,SIN,Asia Pacific,Singapore,23,7.18
47.236.87.206,2083,2083,true,SIN,Asia Pacific,Singapore,86,7.17
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,75,7.17
8.222.229.102,2087,2087,true,SIN,Asia Pacific,Singapore,106,7.17
8.222.219.252,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.16
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,42,7.16
47.236.112.193,8880,8880,false,SIN,Asia Pacific,Singapore,23,7.16
8.219.184.92,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.16
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,137,7.16
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.16
8.219.206.180,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.15
8.219.218.21,2087,2087,true,SIN,Asia Pacific,Singapore,145,7.15
47.236.204.110,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.15
47.237.19.161,2083,2083,true,SIN,Asia Pacific,Singapore,92,7.14
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,355,7.13
47.236.166.84,2053,2053,true,SIN,Asia Pacific,Singapore,58,7.13
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,7.13
8.219.197.111,2052,2052,false,SIN,Asia Pacific,Singapore,47,7.13
8.219.178.225,2083,2083,true,SIN,Asia Pacific,Singapore,141,7.13
47.245.85.28,2053,2053,true,NRT,Asia Pacific,Tokyo,210,7.13
8.219.184.92,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.13
8.218.207.169,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,7.13
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,38,7.13
47.74.37.50,8080,8080,false,NRT,Asia Pacific,Tokyo,71,7.13
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,154,7.12
47.236.181.155,80,80,false,SIN,Asia Pacific,Singapore,11,7.12
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,199,7.12
8.222.145.164,2053,2053,true,SIN,Asia Pacific,Singapore,99,7.12
47.237.5.164,2082,2082,false,SIN,Asia Pacific,Singapore,29,7.12
8.222.197.251,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.12
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.11
47.236.249.41,2053,2053,true,SIN,Asia Pacific,Singapore,66,7.11
47.236.169.236,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.11
47.236.172.41,8080,8080,false,SIN,Asia Pacific,Singapore,26,7.11
8.219.63.193,8443,8443,true,SIN,Asia Pacific,Singapore,71,7.11
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,94,7.11
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.10
8.222.240.47,8443,8443,true,SIN,Asia Pacific,Singapore,76,7.10
47.236.195.137,2083,2083,true,SIN,Asia Pacific,Singapore,456,7.10
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.10
8.222.227.191,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.09
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,28,7.09
8.222.211.16,443,443,true,SIN,Asia Pacific,Singapore,102,7.09
8.219.210.93,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.09
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,157,7.09
8.219.58.64,8443,8443,true,SIN,Asia Pacific,Singapore,102,7.09
8.219.134.63,8880,8880,false,SIN,Asia Pacific,Singapore,20,7.09
8.219.215.12,2087,2087,true,SIN,Asia Pacific,Singapore,134,7.09
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.09
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,54,7.08
8.219.217.81,2096,2096,true,SIN,Asia Pacific,Singapore,330,7.08
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,20,7.08
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,7.08
8.219.186.22,80,80,false,SIN,Asia Pacific,Singapore,35,7.07
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,171,7.07
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,98,7.07
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,144,7.07
8.219.188.162,80,80,false,SIN,Asia Pacific,Singapore,39,7.07
47.237.30.228,80,80,false,SIN,Asia Pacific,Singapore,11,7.07
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,25,7.07
47.236.187.144,80,80,false,SIN,Asia Pacific,Singapore,34,7.07
8.222.212.219,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.07
47.236.227.21,2087,2087,true,SIN,Asia Pacific,Singapore,177,7.06
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.06
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,132,7.06
8.219.53.207,8443,8443,true,SIN,Asia Pacific,Singapore,49,7.06
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,46,7.06
47.236.166.76,2082,2082,false,SIN,Asia Pacific,Singapore,61,7.06
8.219.255.171,2096,2096,true,SIN,Asia Pacific,Singapore,150,7.06
8.222.130.137,2083,2083,true,SIN,Asia Pacific,Singapore,58,7.06
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,139,7.05
8.218.105.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,7.05
8.219.94.44,2082,2082,false,SIN,Asia Pacific,Singapore,35,7.05
8.217.167.88,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,7.05
8.219.74.35,8443,8443,true,SIN,Asia Pacific,Singapore,277,7.05
8.219.248.47,8080,8080,false,SIN,Asia Pacific,Singapore,46,7.05
8.222.172.23,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.05
8.222.214.13,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.04
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,34,7.04
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,3,7.04
47.245.80.39,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.04
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,36,7.04
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,91,7.03
47.236.94.109,8443,8443,true,SIN,Asia Pacific,Singapore,91,7.03
8.218.146.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,7.03
8.219.245.187,2082,2082,false,SIN,Asia Pacific,Singapore,30,7.03
8.219.247.53,8443,8443,true,SIN,Asia Pacific,Singapore,102,7.03
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,618,7.03
47.236.96.141,2053,2053,true,SIN,Asia Pacific,Singapore,62,7.03
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,7.03
47.237.80.66,8080,8080,false,SIN,Asia Pacific,Singapore,19,7.02
47.236.88.85,2083,2083,true,SIN,Asia Pacific,Singapore,166,7.02
47.236.163.95,2083,2083,true,SIN,Asia Pacific,Singapore,165,7.02
47.237.19.161,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.02
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,7.01
47.236.106.234,2053,2053,true,SIN,Asia Pacific,Singapore,63,7.01
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.01
8.219.253.114,2087,2087,true,SIN,Asia Pacific,Singapore,222,7.01
8.222.198.105,2086,2086,false,SIN,Asia Pacific,Singapore,3,7.00
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,139,7.00
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,111,7.00
47.236.121.7,80,80,false,SIN,Asia Pacific,Singapore,9,7.00
8.219.210.64,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.99
8.222.226.15,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.99
8.218.156.91,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,6.99
47.236.109.115,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.99
8.222.144.219,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.99
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,6.99
8.219.126.3,2086,2086,false,SIN,Asia Pacific,Singapore,25,6.99
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,6.99
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,6.98
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.98
8.219.73.188,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.98
8.222.159.252,2087,2087,true,SIN,Asia Pacific,Singapore,79,6.98
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,105,6.98
47.236.104.98,2096,2096,true,SIN,Asia Pacific,Singapore,57,6.98
47.236.244.37,2053,2053,true,SIN,Asia Pacific,Singapore,144,6.98
47.236.31.73,80,80,false,SIN,Asia Pacific,Singapore,12,6.98
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,181,6.97
47.236.224.66,8880,8880,false,SIN,Asia Pacific,Singapore,25,6.97
8.219.220.122,2053,2053,true,SIN,Asia Pacific,Singapore,155,6.97
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,325,6.97
47.236.184.14,80,80,false,SIN,Asia Pacific,Singapore,11,6.96
8.219.248.170,2086,2086,false,SIN,Asia Pacific,Singapore,33,6.96
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,38,6.96
8.218.110.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,6.96
47.236.155.170,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.96
47.236.193.5,8443,8443,true,SIN,Asia Pacific,Singapore,133,6.96
47.236.104.123,8080,8080,false,SIN,Asia Pacific,Singapore,19,6.95
8.219.197.111,2052,2052,false,SIN,Asia Pacific,Singapore,38,6.95
47.245.80.39,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.95
8.219.198.139,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.95
47.237.70.15,2052,2052,false,SIN,Asia Pacific,Singapore,26,6.95
8.222.219.252,80,80,false,SIN,Asia Pacific,Singapore,8,6.95
47.237.27.69,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.94
8.222.150.163,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.94
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,101,6.94
47.236.184.14,8880,8880,false,SIN,Asia Pacific,Singapore,22,6.94
8.219.55.31,80,80,false,NRT,Asia Pacific,Tokyo,90,6.94
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,6.94
8.219.218.21,8443,8443,true,SIN,Asia Pacific,Singapore,170,6.94
47.236.204.110,8443,8443,true,SIN,Asia Pacific,Singapore,62,6.94
8.218.127.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,160,6.94
8.219.236.8,2082,2082,false,SIN,Asia Pacific,Singapore,72,6.94
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,14,6.94
8.219.248.170,2083,2083,true,SIN,Asia Pacific,Singapore,124,6.93
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,178,6.93
47.236.171.20,2083,2083,true,SIN,Asia Pacific,Singapore,56,6.93
8.218.158.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,6.93
8.222.130.137,80,80,false,SIN,Asia Pacific,Singapore,17,6.93
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,32,6.93
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,156,6.92
47.245.85.28,8880,8880,false,NRT,Asia Pacific,Tokyo,110,6.92
47.237.80.66,2087,2087,true,SIN,Asia Pacific,Singapore,160,6.92
8.222.224.162,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.92
8.222.137.166,2083,2083,true,SIN,Asia Pacific,Singapore,141,6.92
47.236.166.76,2095,2095,false,SIN,Asia Pacific,Singapore,53,6.91
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.91
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.91
47.236.166.184,2096,2096,true,SIN,Asia Pacific,Singapore,98,6.91
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,6.91
8.219.250.239,8443,8443,true,SIN,Asia Pacific,Singapore,186,6.91
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,121,6.91
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,119,6.91
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,258,6.91
47.236.97.58,2087,2087,true,SIN,Asia Pacific,Singapore,143,6.90
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,6.90
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.90
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,6.89
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.89
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,62,6.89
8.222.202.163,2096,2096,true,SIN,Asia Pacific,Singapore,50,6.89
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.89
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,97,6.89
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,531,6.89
47.236.79.77,8443,8443,true,SIN,Asia Pacific,Singapore,83,6.88
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.88
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,14,6.87
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,48,6.87
47.236.116.208,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.86
47.245.110.13,8080,8080,false,SIN,Asia Pacific,Singapore,52,6.86
8.218.156.91,80,80,false,HKG,Asia Pacific,Hong Kong,45,6.86
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.86
8.219.245.187,2083,2083,true,SIN,Asia Pacific,Singapore,136,6.86
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.85
47.236.194.67,8443,8443,true,SIN,Asia Pacific,Singapore,95,6.85
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,186,6.85
8.219.245.232,80,80,false,SIN,Asia Pacific,Singapore,10,6.85
8.219.245.187,2083,2083,true,SIN,Asia Pacific,Singapore,150,6.85
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,120,6.85
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,102,6.84
8.218.110.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,6.84
8.219.178.225,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.84
8.222.138.175,8443,8443,true,SIN,Asia Pacific,Singapore,39,6.84
8.222.133.247,2087,2087,true,SIN,Asia Pacific,Singapore,74,6.84
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,6.84
8.222.210.182,2083,2083,true,SIN,Asia Pacific,Singapore,142,6.84
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,6.84
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,83,6.83
47.236.202.221,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.83
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,6.83
47.236.194.67,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.83
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,68,6.83
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,238,6.83
47.236.88.181,2087,2087,true,SIN,Asia Pacific,Singapore,113,6.82
47.237.80.66,2053,2053,true,SIN,Asia Pacific,Singapore,72,6.82
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,129,6.82
47.245.118.197,2096,2096,true,SIN,Asia Pacific,Singapore,120,6.82
8.218.146.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,6.82
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.82
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,81,6.82
47.236.125.4,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.82
8.219.236.8,2053,2053,true,SIN,Asia Pacific,Singapore,106,6.81
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.81
47.237.73.52,80,80,false,NRT,Asia Pacific,Tokyo,96,6.81
47.236.249.41,2096,2096,true,SIN,Asia Pacific,Singapore,108,6.81
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,6.81
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,6.80
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,20,6.80
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.80
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,946,6.80
8.222.145.164,2096,2096,true,SIN,Asia Pacific,Singapore,92,6.79
47.236.184.14,8443,8443,true,SIN,Asia Pacific,Singapore,133,6.79
47.237.70.15,80,80,false,SIN,Asia Pacific,Singapore,22,6.79
8.222.236.229,8443,8443,true,SIN,Asia Pacific,Singapore,63,6.79
8.222.229.102,2095,2095,false,SIN,Asia Pacific,Singapore,19,6.79
8.222.128.131,2096,2096,true,SIN,Asia Pacific,Singapore,75,6.79
8.219.253.18,2083,2083,true,SIN,Asia Pacific,Singapore,135,6.79
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,48,6.79
47.236.124.115,2052,2052,false,SIN,Asia Pacific,Singapore,28,6.78
8.222.191.158,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.78
8.219.51.49,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.78
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,884,6.78
47.236.148.174,2083,2083,true,SIN,Asia Pacific,Singapore,101,6.78
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,95,6.78
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,14,6.77
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,233,6.77
8.222.131.102,80,80,false,SIN,Asia Pacific,Singapore,17,6.77
47.245.80.142,8443,8443,true,SIN,Asia Pacific,Singapore,132,6.77
8.222.136.196,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.76
8.219.213.84,8880,8880,false,SIN,Asia Pacific,Singapore,105,6.76
8.222.198.105,2096,2096,true,SIN,Asia Pacific,Singapore,135,6.76
8.217.167.88,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,6.76
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,42,6.76
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,6.76
8.219.159.232,80,80,false,SIN,Asia Pacific,Singapore,24,6.76
47.236.207.133,8443,8443,true,SIN,Asia Pacific,Singapore,219,6.76
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.76
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,93,6.75
47.236.192.198,8443,8443,true,SIN,Asia Pacific,Singapore,99,6.75
8.219.51.211,443,443,true,SIN,Asia Pacific,Singapore,81,6.75
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,43,6.75
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,34,6.75
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.75
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,6.75
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.74
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.74
8.219.79.74,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.74
8.219.210.226,2083,2083,true,SIN,Asia Pacific,Singapore,184,6.74
8.219.255.171,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.74
47.236.249.41,2083,2083,true,SIN,Asia Pacific,Singapore,70,6.74
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.74
8.219.139.86,2096,2096,true,SIN,Asia Pacific,Singapore,410,6.73
47.245.82.78,2083,2083,true,SIN,Asia Pacific,Singapore,127,6.72
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,6.72
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,6.72
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,19,6.72
8.219.251.81,2053,2053,true,SIN,Asia Pacific,Singapore,107,6.72
8.219.77.91,8443,8443,true,SIN,Asia Pacific,Singapore,107,6.72
8.222.213.221,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.72
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.72
47.245.110.13,2083,2083,true,SIN,Asia Pacific,Singapore,79,6.72
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,70,6.72
47.237.3.57,80,80,false,SIN,Asia Pacific,Singapore,28,6.71
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,71,6.71
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,170,6.71
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,270,6.71
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,6.71
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,6.71
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,47,6.70
8.222.152.165,2087,2087,true,SIN,Asia Pacific,Singapore,62,6.70
47.236.204.152,80,80,false,SIN,Asia Pacific,Singapore,4,6.70
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,113,6.70
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.70
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,2,6.70
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,112,6.70
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,160,6.70
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.69
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.69
8.219.82.177,80,80,false,SIN,Asia Pacific,Singapore,30,6.69
47.243.162.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,6.69
8.219.249.38,2053,2053,true,SIN,Asia Pacific,Singapore,141,6.69
8.219.201.245,80,80,false,SIN,Asia Pacific,Singapore,15,6.68
47.237.27.71,2082,2082,false,SIN,Asia Pacific,Singapore,6,6.68
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,92,6.68
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,6.68
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,6.68
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,6.68
47.236.189.173,2082,2082,false,SIN,Asia Pacific,Singapore,32,6.68
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,48,6.68
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,6.68
8.219.213.133,80,80,false,SIN,Asia Pacific,Singapore,75,6.67
8.219.242.131,2095,2095,false,SIN,Asia Pacific,Singapore,134,6.67
